date,Ex_rate
28-06-2000 00:00,0.76305
29-06-2000 00:00,0.76005
30-06-2000 00:00,0.75235
1/7/2000 0:00,0.75195
2/7/2000 0:00,0.75205
3/7/2000 0:00,0.75055
4/7/2000 0:00,0.74085
5/7/2000 0:00,0.74295
6/7/2000 0:00,0.74245
7/7/2000 0:00,0.74195
8/7/2000 0:00,0.74195
9/7/2000 0:00,0.75605
10/7/2000 0:00,0.74785
11/7/2000 0:00,0.75325
12/7/2000 0:00,0.74995
13-07-2000 00:00,0.74845
14-07-2000 00:00,0.75365
15-07-2000 00:00,0.74955
16-07-2000 00:00,0.75335
17-07-2000 00:00,0.76325
18-07-2000 00:00,0.76695
19-07-2000 00:00,0.7652
20-07-2000 00:00,0.7652
21-07-2000 00:00,0.76225
22-07-2000 00:00,0.75865
23-07-2000 00:00,0.75485
24-07-2000 00:00,0.75615
25-07-2000 00:00,0.7591
26-07-2000 00:00,0.75665
27-07-2000 00:00,0.76095
28-07-2000 00:00,0.7651
29-07-2000 00:00,0.77105
30-07-2000 00:00,0.77335
31-07-2000 00:00,0.7684
1/8/2000 0:00,0.76515
2/8/2000 0:00,0.7605
3/8/2000 0:00,0.76465
4/8/2000 0:00,0.77375
5/8/2000 0:00,0.77225
6/8/2000 0:00,0.77185
7/8/2000 0:00,0.7725
8/8/2000 0:00,0.76835
9/8/2000 0:00,0.76805
10/8/2000 0:00,0.75995
11/8/2000 0:00,0.75465
12/8/2000 0:00,0.75465
13-08-2000 00:00,0.75475
14-08-2000 00:00,0.75595
15-08-2000 00:00,0.75945
16-08-2000 00:00,0.75815
17-08-2000 00:00,0.75605
18-08-2000 00:00,0.75605
19-08-2000 00:00,0.75335
20-08-2000 00:00,0.74665
21-08-2000 00:00,0.75055
22-08-2000 00:00,0.76195
23-08-2000 00:00,0.76555
24-08-2000 00:00,0.76795
25-08-2000 00:00,0.76675
26-08-2000 00:00,0.76815
27-08-2000 00:00,0.77005
28-08-2000 00:00,0.77505
29-08-2000 00:00,0.773
30-08-2000 00:00,0.77475
31-08-2000 00:00,0.77155
1/9/2000 0:00,0.769
2/9/2000 0:00,0.77165
3/9/2000 0:00,0.76745
4/9/2000 0:00,0.76685
5/9/2000 0:00,0.76715
6/9/2000 0:00,0.76545
7/9/2000 0:00,0.76735
8/9/2000 0:00,0.76985
9/9/2000 0:00,0.77085
10/9/2000 0:00,0.76285
11/9/2000 0:00,0.75825
12/9/2000 0:00,0.75725
13-09-2000 00:00,0.75675
14-09-2000 00:00,0.75355
15-09-2000 00:00,0.75635
16-09-2000 00:00,0.75945
17-09-2000 00:00,0.76115
18-09-2000 00:00,0.76115
19-09-2000 00:00,0.76325
20-09-2000 00:00,0.76325
21-09-2000 00:00,0.75615
22-09-2000 00:00,0.75775
23-09-2000 00:00,0.75685
24-09-2000 00:00,0.75735
25-09-2000 00:00,0.7571
26-09-2000 00:00,0.75795
27-09-2000 00:00,0.75255
28-09-2000 00:00,0.75415
29-09-2000 00:00,0.74795
30-09-2000 00:00,0.75325
1/10/2000 0:00,0.75235
2/10/2000 0:00,0.75225
3/10/2000 0:00,0.751525
4/10/2000 0:00,0.74695
5/10/2000 0:00,0.74995
6/10/2000 0:00,0.75315
7/10/2000 0:00,0.74895
8/10/2000 0:00,0.74935
9/10/2000 0:00,0.74945
10/10/2000 0:00,0.74995
11/10/2000 0:00,0.755325
12/10/2000 0:00,0.75465
13-10-2000 00:00,0.75685
14-10-2000 00:00,0.75095
15-10-2000 00:00,0.7501
16-10-2000 00:00,0.74965
17-10-2000 00:00,0.74825
18-10-2000 00:00,0.744925
19-10-2000 00:00,0.74075
20-10-2000 00:00,0.74105
21-10-2000 00:00,0.73445
22-10-2000 00:00,0.73315
23-10-2000 00:00,0.73305
24-10-2000 00:00,0.73085
25-10-2000 00:00,0.733225
26-10-2000 00:00,0.73335
27-10-2000 00:00,0.73245
28-10-2000 00:00,0.7326
29-10-2000 00:00,0.7326
30-10-2000 00:00,0.73305
31-10-2000 00:00,0.72825
1/11/2000 0:00,0.73205
2/11/2000 0:00,0.7313
3/11/2000 0:00,0.73335
4/11/2000 0:00,0.73325
5/11/2000 0:00,0.73365
6/11/2000 0:00,0.73645
7/11/2000 0:00,0.73665
8/11/2000 0:00,0.7385
9/11/2000 0:00,0.73725
10/11/2000 0:00,0.7358
11/11/2000 0:00,0.735
12/11/2000 0:00,0.7344
13-11-2000 00:00,0.74155
14-11-2000 00:00,0.73755
15-11-2000 00:00,0.74005
16-11-2000 00:00,0.74215
17-11-2000 00:00,0.74825
18-11-2000 00:00,0.74825
19-11-2000 00:00,0.74635
20-11-2000 00:00,0.75065
21-11-2000 00:00,0.75245
22-11-2000 00:00,0.74835
23-11-2000 00:00,0.74995
24-11-2000 00:00,0.75005
25-11-2000 00:00,0.7522
26-11-2000 00:00,0.75
27-11-2000 00:00,0.75665
28-11-2000 00:00,0.75315
29-11-2000 00:00,0.75535
30-11-2000 00:00,0.74635
1/12/2000 0:00,0.74415
2/12/2000 0:00,0.74385
3/12/2000 0:00,0.74385
4/12/2000 0:00,0.74075
5/12/2000 0:00,0.735
6/12/2000 0:00,0.734388
7/12/2000 0:00,0.73145
8/12/2000 0:00,0.72935
9/12/2000 0:00,0.72585
10/12/2000 0:00,0.72905
11/12/2000 0:00,0.7317
12/12/2000 0:00,0.73195
13-12-2000 00:00,0.73275
14-12-2000 00:00,0.73275
15-12-2000 00:00,0.74205
16-12-2000 00:00,0.74685
17-12-2000 00:00,0.7476
18-12-2000 00:00,0.7526
19-12-2000 00:00,0.75225
20-12-2000 00:00,0.749975
21-12-2000 00:00,0.75485
22-12-2000 00:00,0.74995
23-12-2000 00:00,0.75515
24-12-2000 00:00,0.75535
25-12-2000 00:00,0.75765
26-12-2000 00:00,0.75325
27-12-2000 00:00,0.7511
28-12-2000 00:00,0.74795
29-12-2000 00:00,0.74765
30-12-2000 00:00,0.74765
31-12-2000 00:00,0.7469
1/1/2001 0:00,0.74935
2/1/2001 0:00,0.75325
3/1/2001 0:00,0.75145
4/1/2001 0:00,0.75285
5/1/2001 0:00,0.75265
6/1/2001 0:00,0.75015
7/1/2001 0:00,0.7491
8/1/2001 0:00,0.75785
9/1/2001 0:00,0.75335
10/1/2001 0:00,0.75285
11/1/2001 0:00,0.74935
12/1/2001 0:00,0.7492
13-01-2001 00:00,0.7465
14-01-2001 00:00,0.74145
15-01-2001 00:00,0.741079
16-01-2001 00:00,0.73995
17-01-2001 00:00,0.740691
18-01-2001 00:00,0.73465
19-01-2001 00:00,0.7378
20-01-2001 00:00,0.73675
21-01-2001 00:00,0.73715
22-01-2001 00:00,0.741
23-01-2001 00:00,0.73835
24-01-2001 00:00,0.7413
25-01-2001 00:00,0.74005
26-01-2001 00:00,0.7383
27-01-2001 00:00,0.73855
28-01-2001 00:00,0.73965
29-01-2001 00:00,0.73855
30-01-2001 00:00,0.735608
31-01-2001 00:00,0.7402
1/2/2001 0:00,0.73795
2/2/2001 0:00,0.73755
3/2/2001 0:00,0.74315
4/2/2001 0:00,0.74605
5/2/2001 0:00,0.74695
6/2/2001 0:00,0.74395
7/2/2001 0:00,0.74395
8/2/2001 0:00,0.7462
9/2/2001 0:00,0.74045
10/2/2001 0:00,0.73435
11/2/2001 0:00,0.732154
12/2/2001 0:00,0.735094
13-02-2001 00:00,0.73355
14-02-2001 00:00,0.73355
15-02-2001 00:00,0.73205
16-02-2001 00:00,0.73465
17-02-2001 00:00,0.73875
18-02-2001 00:00,0.73865
19-02-2001 00:00,0.73775
20-02-2001 00:00,0.729
21-02-2001 00:00,0.729
22-02-2001 00:00,0.72725
23-02-2001 00:00,0.71925
24-02-2001 00:00,0.71865
25-02-2001 00:00,0.71915
26-02-2001 00:00,0.71105
27-02-2001 00:00,0.70995
28-02-2001 00:00,0.70835
1/3/2001 0:00,0.70755
2/3/2001 0:00,0.70565
3/3/2001 0:00,0.70865
4/3/2001 0:00,0.705827
5/3/2001 0:00,0.7149
6/3/2001 0:00,0.71615
7/3/2001 0:00,0.71685
8/3/2001 0:00,0.714175
9/3/2001 0:00,0.72305
10/3/2001 0:00,0.72645
11/3/2001 0:00,0.72905
12/3/2001 0:00,0.72535
13-03-2001 00:00,0.7273
14-03-2001 00:00,0.72795
15-03-2001 00:00,0.72865
16-03-2001 00:00,0.731576
17-03-2001 00:00,0.7324
18-03-2001 00:00,0.73925
19-03-2001 00:00,0.74285
20-03-2001 00:00,0.74465
21-03-2001 00:00,0.73825
22-03-2001 00:00,0.74365
23-03-2001 00:00,0.7444
24-03-2001 00:00,0.74535
25-03-2001 00:00,0.74415
26-03-2001 00:00,0.745225
27-03-2001 00:00,0.75335
28-03-2001 00:00,0.75575
29-03-2001 00:00,0.7593
30-03-2001 00:00,0.7593
31-03-2001 00:00,0.75875
1/4/2001 0:00,0.75765
2/4/2001 0:00,0.76675
3/4/2001 0:00,0.76885
4/4/2001 0:00,0.77055
5/4/2001 0:00,0.77205
6/4/2001 0:00,0.77205
7/4/2001 0:00,0.77265
8/4/2001 0:00,0.76915
9/4/2001 0:00,0.77255
10/4/2001 0:00,0.7716
11/4/2001 0:00,0.77765
12/4/2001 0:00,0.77165
13-04-2001 00:00,0.76245
14-04-2001 00:00,0.76705
15-04-2001 00:00,0.7595
16-04-2001 00:00,0.7633
17-04-2001 00:00,0.75445
18-04-2001 00:00,0.7524
19-04-2001 00:00,0.75075
20-04-2001 00:00,0.75325
21-04-2001 00:00,0.76015
22-04-2001 00:00,0.757525
23-04-2001 00:00,0.757525
24-04-2001 00:00,0.7575
25-04-2001 00:00,0.7585
26-04-2001 00:00,0.76155
27-04-2001 00:00,0.7506
28-04-2001 00:00,0.74885
29-04-2001 00:00,0.7506
30-04-2001 00:00,0.7506
1/5/2001 0:00,0.75265
2/5/2001 0:00,0.74815
3/5/2001 0:00,0.740775
4/5/2001 0:00,0.74185
5/5/2001 0:00,0.74275
6/5/2001 0:00,0.74785
7/5/2001 0:00,0.74345
8/5/2001 0:00,0.73715
9/5/2001 0:00,0.737025
10/5/2001 0:00,0.7435
11/5/2001 0:00,0.7389
12/5/2001 0:00,0.7389
13-05-2001 00:00,0.73815
14-05-2001 00:00,0.7366
15-05-2001 00:00,0.73865
16-05-2001 00:00,0.73935
17-05-2001 00:00,0.7331
18-05-2001 00:00,0.7315
19-05-2001 00:00,0.7315
20-05-2001 00:00,0.73145
21-05-2001 00:00,0.7338
22-05-2001 00:00,0.7328
23-05-2001 00:00,0.7278
24-05-2001 00:00,0.739675
25-05-2001 00:00,0.7423
26-05-2001 00:00,0.74445
27-05-2001 00:00,0.74355
28-05-2001 00:00,0.74415
29-05-2001 00:00,0.741425
30-05-2001 00:00,0.74585
31-05-2001 00:00,0.75095
1/6/2001 0:00,0.74755
2/6/2001 0:00,0.7522
3/6/2001 0:00,0.75545
4/6/2001 0:00,0.7529
5/6/2001 0:00,0.7523
6/6/2001 0:00,0.74765
7/6/2001 0:00,0.74565
8/6/2001 0:00,0.7504
9/6/2001 0:00,0.75065
10/6/2001 0:00,0.751
11/6/2001 0:00,0.753325
12/6/2001 0:00,0.7535
13-06-2001 00:00,0.7615
14-06-2001 00:00,0.7624
15-06-2001 00:00,0.7662
16-06-2001 00:00,0.7662
17-06-2001 00:00,0.76555
18-06-2001 00:00,0.7646
19-06-2001 00:00,0.76725
20-06-2001 00:00,0.76395
21-06-2001 00:00,0.7607
22-06-2001 00:00,0.7655
23-06-2001 00:00,0.7656
24-06-2001 00:00,0.76655
25-06-2001 00:00,0.76385
26-06-2001 00:00,0.75805
27-06-2001 00:00,0.76585
28-06-2001 00:00,0.7681
29-06-2001 00:00,0.76665
30-06-2001 00:00,0.76665
1/7/2001 0:00,0.76705
2/7/2001 0:00,0.75985
3/7/2001 0:00,0.76425
4/7/2001 0:00,0.76805
5/7/2001 0:00,0.761825
6/7/2001 0:00,0.7604
7/7/2001 0:00,0.7605
8/7/2001 0:00,0.75835
9/7/2001 0:00,0.76145
10/7/2001 0:00,0.76315
11/7/2001 0:00,0.76115
12/7/2001 0:00,0.758873
13-07-2001 00:00,0.75765
14-07-2001 00:00,0.75765
15-07-2001 00:00,0.75715
16-07-2001 00:00,0.75955
17-07-2001 00:00,0.7632
18-07-2001 00:00,0.76235
19-07-2001 00:00,0.7639
20-07-2001 00:00,0.76705
21-07-2001 00:00,0.76705
22-07-2001 00:00,0.76875
23-07-2001 00:00,0.77085
24-07-2001 00:00,0.77075
25-07-2001 00:00,0.76705
26-07-2001 00:00,0.75805
27-07-2001 00:00,0.75395
28-07-2001 00:00,0.7539
29-07-2001 00:00,0.75295
30-07-2001 00:00,0.751175
31-07-2001 00:00,0.7526
1/8/2001 0:00,0.75265
2/8/2001 0:00,0.75325
3/8/2001 0:00,0.75305
4/8/2001 0:00,0.7518
5/8/2001 0:00,0.7527
6/8/2001 0:00,0.75505
7/8/2001 0:00,0.75225
8/8/2001 0:00,0.75625
9/8/2001 0:00,0.756825
10/8/2001 0:00,0.75125
11/8/2001 0:00,0.74925
12/8/2001 0:00,0.75425
13-08-2001 00:00,0.7516
14-08-2001 00:00,0.7511
15-08-2001 00:00,0.7473
16-08-2001 00:00,0.746
17-08-2001 00:00,0.746
18-08-2001 00:00,0.74525
19-08-2001 00:00,0.74755
20-08-2001 00:00,0.74375
21-08-2001 00:00,0.74585
22-08-2001 00:00,0.74555
23-08-2001 00:00,0.74255
24-08-2001 00:00,0.7434
25-08-2001 00:00,0.74225
26-08-2001 00:00,0.74425
27-08-2001 00:00,0.74425
28-08-2001 00:00,0.74235
29-08-2001 00:00,0.75125
30-08-2001 00:00,0.750625
31-08-2001 00:00,0.75395
1/9/2001 0:00,0.75335
2/9/2001 0:00,0.7551
3/9/2001 0:00,0.75895
4/9/2001 0:00,0.7578
5/9/2001 0:00,0.75835
6/9/2001 0:00,0.7597
7/9/2001 0:00,0.7576
8/9/2001 0:00,0.7588
9/9/2001 0:00,0.76145
10/9/2001 0:00,0.763725
11/9/2001 0:00,0.7687
12/9/2001 0:00,0.7687
13-09-2001 00:00,0.7691
14-09-2001 00:00,0.76885
15-09-2001 00:00,0.77565
16-09-2001 00:00,0.77095
17-09-2001 00:00,0.7738
18-09-2001 00:00,0.7699
19-09-2001 00:00,0.76965
20-09-2001 00:00,0.77015
21-09-2001 00:00,0.770725
22-09-2001 00:00,0.77382
23-09-2001 00:00,0.76795
24-09-2001 00:00,0.76925
25-09-2001 00:00,0.76695
26-09-2001 00:00,0.7674
27-09-2001 00:00,0.76735
28-09-2001 00:00,0.764
29-09-2001 00:00,0.7659
30-09-2001 00:00,0.76465
1/10/2001 0:00,0.76635
2/10/2001 0:00,0.7685
3/10/2001 0:00,0.76895
4/10/2001 0:00,0.76945
5/10/2001 0:00,0.77055
6/10/2001 0:00,0.77085
7/10/2001 0:00,0.7749
8/10/2001 0:00,0.77555
9/10/2001 0:00,0.7781
10/10/2001 0:00,0.78015
11/10/2001 0:00,0.7788
12/10/2001 0:00,0.78345
13-10-2001 00:00,0.784
14-10-2001 00:00,0.7892
15-10-2001 00:00,0.7911
16-10-2001 00:00,0.7911
17-10-2001 00:00,0.78845
18-10-2001 00:00,0.7886
19-10-2001 00:00,0.788
20-10-2001 00:00,0.7873
21-10-2001 00:00,0.7878
22-10-2001 00:00,0.7863
23-10-2001 00:00,0.7863
24-10-2001 00:00,0.7841
25-10-2001 00:00,0.7854
26-10-2001 00:00,0.787
27-10-2001 00:00,0.7864
28-10-2001 00:00,0.7831
29-10-2001 00:00,0.7827
30-10-2001 00:00,0.7827
31-10-2001 00:00,0.78215
1/11/2001 0:00,0.780875
2/11/2001 0:00,0.7844
3/11/2001 0:00,0.786
4/11/2001 0:00,0.7848
5/11/2001 0:00,0.783
6/11/2001 0:00,0.78525
7/11/2001 0:00,0.7906
8/11/2001 0:00,0.7883
9/11/2001 0:00,0.7883
10/11/2001 0:00,0.78805
11/11/2001 0:00,0.79135
12/11/2001 0:00,0.7968
13-11-2001 00:00,0.791
14-11-2001 00:00,0.7812
15-11-2001 00:00,0.7798
16-11-2001 00:00,0.7798
17-11-2001 00:00,0.77905
18-11-2001 00:00,0.78275
19-11-2001 00:00,0.77995
20-11-2001 00:00,0.7819
21-11-2001 00:00,0.77985
22-11-2001 00:00,0.7827
23-11-2001 00:00,0.7827
24-11-2001 00:00,0.78465
25-11-2001 00:00,0.78285
26-11-2001 00:00,0.7829
27-11-2001 00:00,0.787
28-11-2001 00:00,0.78865
29-11-2001 00:00,0.7892
30-11-2001 00:00,0.7892
1/12/2001 0:00,0.79025
2/12/2001 0:00,0.7882
3/12/2001 0:00,0.78565
4/12/2001 0:00,0.77925
5/12/2001 0:00,0.7736
6/12/2001 0:00,0.7722
7/12/2001 0:00,0.7722
8/12/2001 0:00,0.7732
9/12/2001 0:00,0.77225
10/12/2001 0:00,0.772
11/12/2001 0:00,0.7753
12/12/2001 0:00,0.77315
13-12-2001 00:00,0.7745
14-12-2001 00:00,0.77485
15-12-2001 00:00,0.77315
16-12-2001 00:00,0.7758
17-12-2001 00:00,0.7766
18-12-2001 00:00,0.78
19-12-2001 00:00,0.781
20-12-2001 00:00,0.7764
21-12-2001 00:00,0.772
22-12-2001 00:00,0.77409
23-12-2001 00:00,0.7838
24-12-2001 00:00,0.78535
25-12-2001 00:00,0.7867
26-12-2001 00:00,0.7862
27-12-2001 00:00,0.78575
28-12-2001 00:00,0.78975
29-12-2001 00:00,0.7888
30-12-2001 00:00,0.792
31-12-2001 00:00,0.7932
1/1/2002 0:00,0.79265
2/1/2002 0:00,0.78815
3/1/2002 0:00,0.786
4/1/2002 0:00,0.7836
5/1/2002 0:00,0.77365
6/1/2002 0:00,0.77355
7/1/2002 0:00,0.776
8/1/2002 0:00,0.77645
9/1/2002 0:00,0.7808
10/1/2002 0:00,0.78275
11/1/2002 0:00,0.78775
12/1/2002 0:00,0.78605
13-01-2002 00:00,0.78845
14-01-2002 00:00,0.7957
15-01-2002 00:00,0.8006
16-01-2002 00:00,0.80155
17-01-2002 00:00,0.80135
18-01-2002 00:00,0.80825
19-01-2002 00:00,0.806
20-01-2002 00:00,0.8096
21-01-2002 00:00,0.8066
22-01-2002 00:00,0.80795
23-01-2002 00:00,0.80865
24-01-2002 00:00,0.81725
25-01-2002 00:00,0.813
26-01-2002 00:00,0.81865
27-01-2002 00:00,0.8169
28-01-2002 00:00,0.82545
29-01-2002 00:00,0.82495
30-01-2002 00:00,0.82785
31-01-2002 00:00,0.83305
1/2/2002 0:00,0.83215
2/2/2002 0:00,0.8353
3/2/2002 0:00,0.8328
4/2/2002 0:00,0.8274
5/2/2002 0:00,0.83265
6/2/2002 0:00,0.82665
7/2/2002 0:00,0.83045
8/2/2002 0:00,0.8322
9/2/2002 0:00,0.82845
10/2/2002 0:00,0.82535
11/2/2002 0:00,0.817178
12/2/2002 0:00,0.821
13-02-2002 00:00,0.8254
14-02-2002 00:00,0.828
15-02-2002 00:00,0.82925
16-02-2002 00:00,0.82875
17-02-2002 00:00,0.83315
18-02-2002 00:00,0.8348
19-02-2002 00:00,0.82435
20-02-2002 00:00,0.82265
21-02-2002 00:00,0.82065
22-02-2002 00:00,0.8202
23-02-2002 00:00,0.82435
24-02-2002 00:00,0.82075
25-02-2002 00:00,0.8191
26-02-2002 00:00,0.81975
27-02-2002 00:00,0.81945
28-02-2002 00:00,0.82145
1/3/2002 0:00,0.83285
2/3/2002 0:00,0.83445
3/3/2002 0:00,0.83565
4/3/2002 0:00,0.8412
5/3/2002 0:00,0.84345
6/3/2002 0:00,0.8414
7/3/2002 0:00,0.8406
8/3/2002 0:00,0.83495
9/3/2002 0:00,0.84165
10/3/2002 0:00,0.84625
11/3/2002 0:00,0.84575
12/3/2002 0:00,0.8466
13-03-2002 00:00,0.84795
14-03-2002 00:00,0.8469
15-03-2002 00:00,0.8582
16-03-2002 00:00,0.855
17-03-2002 00:00,0.858
18-03-2002 00:00,0.85585
19-03-2002 00:00,0.85825
20-03-2002 00:00,0.8596
21-03-2002 00:00,0.86265
22-03-2002 00:00,0.8616
23-03-2002 00:00,0.86455
24-03-2002 00:00,0.8702
25-03-2002 00:00,0.87265
26-03-2002 00:00,0.87345
27-03-2002 00:00,0.8775
28-03-2002 00:00,0.87965
29-03-2002 00:00,0.8798
30-03-2002 00:00,0.88355
31-03-2002 00:00,0.883
1/4/2002 0:00,0.88305
2/4/2002 0:00,0.87845
3/4/2002 0:00,0.8559
4/4/2002 0:00,0.85115
5/4/2002 0:00,0.85885
6/4/2002 0:00,0.8516
7/4/2002 0:00,0.8574
8/4/2002 0:00,0.85345
9/4/2002 0:00,0.8618
10/4/2002 0:00,0.85215
11/4/2002 0:00,0.84165
12/4/2002 0:00,0.8378
13-04-2002 00:00,0.82335
14-04-2002 00:00,0.78365
15-04-2002 00:00,0.7999
16-04-2002 00:00,0.79915
17-04-2002 00:00,0.80035
18-04-2002 00:00,0.804
19-04-2002 00:00,0.81745
20-04-2002 00:00,0.82985
21-04-2002 00:00,0.8288
22-04-2002 00:00,0.8222
23-04-2002 00:00,0.821
24-04-2002 00:00,0.8184
25-04-2002 00:00,0.816
26-04-2002 00:00,0.8204
27-04-2002 00:00,0.8234
28-04-2002 00:00,0.8258
29-04-2002 00:00,0.82695
30-04-2002 00:00,0.8259
1/5/2002 0:00,0.8243
2/5/2002 0:00,0.8312
3/5/2002 0:00,0.84165
4/5/2002 0:00,0.841
5/5/2002 0:00,0.8418
6/5/2002 0:00,0.8346
7/5/2002 0:00,0.85165
8/5/2002 0:00,0.8544
9/5/2002 0:00,0.86305
10/5/2002 0:00,0.8648
11/5/2002 0:00,0.8672
12/5/2002 0:00,0.8696
13-05-2002 00:00,0.87645
14-05-2002 00:00,0.87845
15-05-2002 00:00,0.88835
16-05-2002 00:00,0.893
17-05-2002 00:00,0.88435
18-05-2002 00:00,0.88575
19-05-2002 00:00,0.8884
20-05-2002 00:00,0.8999
21-05-2002 00:00,0.8946
22-05-2002 00:00,0.897
23-05-2002 00:00,0.89845
24-05-2002 00:00,0.9053
25-05-2002 00:00,0.904
26-05-2002 00:00,0.8994
27-05-2002 00:00,0.88725
28-05-2002 00:00,0.89075
29-05-2002 00:00,0.89365
30-05-2002 00:00,0.89035
31-05-2002 00:00,0.88045
1/6/2002 0:00,0.89555
2/6/2002 0:00,0.8982
3/6/2002 0:00,0.90745
4/6/2002 0:00,0.9164
5/6/2002 0:00,0.92095
6/6/2002 0:00,0.91885
7/6/2002 0:00,0.9261
8/6/2002 0:00,0.9182
9/6/2002 0:00,0.9229
10/6/2002 0:00,0.92
11/6/2002 0:00,0.9246
12/6/2002 0:00,0.93735
13-06-2002 00:00,0.9296
14-06-2002 00:00,0.90315
15-06-2002 00:00,0.8804
16-06-2002 00:00,0.8924
17-06-2002 00:00,0.901
18-06-2002 00:00,0.89085
19-06-2002 00:00,0.8907
20-06-2002 00:00,0.88545
21-06-2002 00:00,0.89035
22-06-2002 00:00,0.86995
23-06-2002 00:00,0.8719
24-06-2002 00:00,0.8758
25-06-2002 00:00,0.8766
26-06-2002 00:00,0.8754
27-06-2002 00:00,0.88085
28-06-2002 00:00,0.87995
29-06-2002 00:00,0.88325
30-06-2002 00:00,0.88385
1/7/2002 0:00,0.8736
2/7/2002 0:00,0.87005
3/7/2002 0:00,0.8717
4/7/2002 0:00,0.8807
5/7/2002 0:00,0.88145
6/7/2002 0:00,0.8844
7/7/2002 0:00,0.8848
8/7/2002 0:00,0.87505
9/7/2002 0:00,0.862
10/7/2002 0:00,0.85795
11/7/2002 0:00,0.8602
12/7/2002 0:00,0.86065
13-07-2002 00:00,0.85845
14-07-2002 00:00,0.87055
15-07-2002 00:00,0.87105
16-07-2002 00:00,0.87375
17-07-2002 00:00,0.87615
18-07-2002 00:00,0.8738
19-07-2002 00:00,0.8777
20-07-2002 00:00,0.8738
21-07-2002 00:00,0.881
22-07-2002 00:00,0.88265
23-07-2002 00:00,0.8761
24-07-2002 00:00,0.869
25-07-2002 00:00,0.88155
26-07-2002 00:00,0.88185
27-07-2002 00:00,0.88865
28-07-2002 00:00,0.8925
29-07-2002 00:00,0.90005
30-07-2002 00:00,0.8916
31-07-2002 00:00,0.87805
1/8/2002 0:00,0.8861
2/8/2002 0:00,0.8756
3/8/2002 0:00,0.8618
4/8/2002 0:00,0.86925
5/8/2002 0:00,0.8652
6/8/2002 0:00,0.8782
7/8/2002 0:00,0.8816
8/8/2002 0:00,0.8848
9/8/2002 0:00,0.8866
10/8/2002 0:00,0.88915
11/8/2002 0:00,0.8924
12/8/2002 0:00,0.9033
13-08-2002 00:00,0.90945
14-08-2002 00:00,0.89735
15-08-2002 00:00,0.8974
16-08-2002 00:00,0.8948
17-08-2002 00:00,0.8943
18-08-2002 00:00,0.90325
19-08-2002 00:00,0.9074
20-08-2002 00:00,0.89425
21-08-2002 00:00,0.90395
22-08-2002 00:00,0.907
23-08-2002 00:00,0.91305
24-08-2002 00:00,0.92125
25-08-2002 00:00,0.9138
26-08-2002 00:00,0.91815
27-08-2002 00:00,0.92375
28-08-2002 00:00,0.92475
29-08-2002 00:00,0.92945
30-08-2002 00:00,0.93835
31-08-2002 00:00,0.9472
1/9/2002 0:00,0.93155
2/9/2002 0:00,0.93825
3/9/2002 0:00,0.93115
4/9/2002 0:00,0.93115
5/9/2002 0:00,0.93235
6/9/2002 0:00,0.92675
7/9/2002 0:00,0.9162
8/9/2002 0:00,0.92515
9/9/2002 0:00,0.9325
10/9/2002 0:00,0.94125
11/9/2002 0:00,0.9385
12/9/2002 0:00,0.91865
13-09-2002 00:00,0.92725
14-09-2002 00:00,0.92115
15-09-2002 00:00,0.89615
16-09-2002 00:00,0.8969
17-09-2002 00:00,0.90675
18-09-2002 00:00,0.9132
19-09-2002 00:00,0.92005
20-09-2002 00:00,0.92105
21-09-2002 00:00,0.92105
22-09-2002 00:00,0.91285
23-09-2002 00:00,0.90585
24-09-2002 00:00,0.91335
25-09-2002 00:00,0.91455
26-09-2002 00:00,0.9215
27-09-2002 00:00,0.92715
28-09-2002 00:00,0.93035
29-09-2002 00:00,0.9293
30-09-2002 00:00,0.9314
1/10/2002 0:00,0.9288
2/10/2002 0:00,0.9246
3/10/2002 0:00,0.92445
4/10/2002 0:00,0.9398
5/10/2002 0:00,0.9368
6/10/2002 0:00,0.940562
7/10/2002 0:00,0.9412
8/10/2002 0:00,0.9454
9/10/2002 0:00,0.94885
10/10/2002 0:00,0.9386
11/10/2002 0:00,0.9328
12/10/2002 0:00,0.9386
13-10-2002 00:00,0.93275
14-10-2002 00:00,0.9432
15-10-2002 00:00,0.9336
16-10-2002 00:00,0.93605
17-10-2002 00:00,0.945455
18-10-2002 00:00,0.94923
19-10-2002 00:00,0.94427
20-10-2002 00:00,0.9444
21-10-2002 00:00,0.9417
22-10-2002 00:00,0.94635
23-10-2002 00:00,0.94205
24-10-2002 00:00,0.93475
25-10-2002 00:00,0.93835
26-10-2002 00:00,0.95465
27-10-2002 00:00,0.953
28-10-2002 00:00,0.95945
29-10-2002 00:00,0.96465
30-10-2002 00:00,0.956
31-10-2002 00:00,0.9605
1/11/2002 0:00,0.9594
2/11/2002 0:00,0.9592
3/11/2002 0:00,0.96205
4/11/2002 0:00,0.95445
5/11/2002 0:00,0.9551
6/11/2002 0:00,0.95476
7/11/2002 0:00,0.95545
8/11/2002 0:00,0.95333
9/11/2002 0:00,0.95624
10/11/2002 0:00,0.95845
11/11/2002 0:00,0.950735
12/11/2002 0:00,0.9452
13-11-2002 00:00,0.94763
14-11-2002 00:00,0.93344
15-11-2002 00:00,0.936406
16-11-2002 00:00,0.94105
17-11-2002 00:00,0.943545
18-11-2002 00:00,0.94435
19-11-2002 00:00,0.94955
20-11-2002 00:00,0.953235
21-11-2002 00:00,0.9522
